login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
nihui,nihui/darknet2ncnn,2018-11-08T08:16:53Z,3,3,C++,True,True,wtfpl
nihui,nihui/deploy_tools,2022-10-25T08:20:09Z,0,0,,True,True,
nihui,nihui/dozen,2022-05-16T10:42:25Z,1,1,,True,True,
nihui,nihui/eagleeye,2020-03-16T12:10:54Z,4,4,,True,True,apache-2.0
nihui,nihui/estelle,2020-01-18T06:44:24Z,1,1,C++,True,True,
nihui,nihui/eva-qq-protocol,2011-03-20T14:39:03Z,3,3,,True,True,
nihui,nihui/eva-qt4,2020-01-18T06:46:09Z,1,1,C++,True,True,gpl-2.0
nihui,nihui/FaceComparison,2018-12-06T16:05:41Z,4,4,Objective-C,True,True,
nihui,nihui/faster-rwkv,2023-09-03T15:39:28Z,3,3,,True,True,
nihui,nihui/FastestDet,2022-07-07T11:21:28Z,2,2,,True,True,bsd-3-clause
nihui,nihui/FeatherCNN,2019-01-21T05:28:56Z,2,2,C++,True,True,other
nihui,nihui/fxxk-tensorflow-lite-note,2020-07-29T13:38:32Z,7,7,,True,True,
nihui,nihui/gen-ncnn-models,2018-05-22T03:29:03Z,4,4,Python,True,True,bsd-2-clause
nihui,nihui/glslang,2020-05-21T03:36:04Z,3,3,C++,True,True,other
nihui,nihui/icefall,2023-02-17T07:34:10Z,0,0,,True,True,other
nihui,nihui/ifrnet-ncnn-vulkan,2022-07-06T08:19:12Z,94,94,C,True,True,mit
nihui,nihui/imagen,2021-04-16T03:37:27Z,1,1,,True,True,
nihui,nihui/imagenet-sample-images,2021-04-16T03:37:16Z,7,7,,True,True,
nihui,nihui/incubator-mxnet,2017-12-18T10:42:28Z,2,2,C++,True,False,apache-2.0
nihui,nihui/InferXLite,2018-06-16T16:06:45Z,4,4,C++,True,True,
nihui,nihui/insightface,2021-05-13T11:15:54Z,2,2,,True,True,mit
nihui,nihui/Insightface-NPU,2021-08-13T06:30:06Z,1,1,,True,True,
nihui,nihui/kamule,2019-05-26T01:50:24Z,2,2,C++,True,True,
nihui,nihui/kcm-fontadjust,2020-01-18T06:51:23Z,1,1,C++,True,True,
nihui,nihui/kde-thumbnailer,2020-01-18T06:49:27Z,1,1,C++,True,True,
nihui,nihui/kdoubanfm,2020-01-18T06:52:22Z,1,1,C++,True,True,
nihui,nihui/kfuseiso,2020-01-18T06:53:27Z,1,1,C++,True,True,
nihui,nihui/kiconedit,2020-01-18T07:21:11Z,1,1,C++,True,True,
nihui,nihui/kio-kuaipan,2020-01-18T06:57:31Z,2,2,C++,True,True,
nihui,nihui/kopete-fetion,2020-01-18T07:22:19Z,1,1,C++,True,True,
nihui,nihui/kopete-qq,2020-01-18T07:23:30Z,1,1,C++,True,True,
nihui,nihui/ksaolaji,2020-01-18T07:25:27Z,2,2,C++,True,True,
nihui,nihui/kuaide,2012-05-26T15:45:45Z,5,5,C++,True,True,
nihui,nihui/labs,2018-04-17T00:28:17Z,1,1,HTML,True,True,
nihui,nihui/libGDL,2018-05-05T02:18:49Z,5,5,C++,True,True,gpl-3.0
nihui,nihui/libnofetion,2011-01-29T09:48:35Z,3,3,C,True,True,
nihui,nihui/llvm-project,2024-04-01T11:32:18Z,0,0,,True,False,other
nihui,nihui/mace,2018-06-28T02:34:09Z,5,5,C++,True,True,apache-2.0
nihui,nihui/MC3172-CMake,2022-10-06T12:11:41Z,0,0,C,True,True,apache-2.0
nihui,nihui/milkv-duo-test,2023-09-12T15:58:21Z,5,5,C,True,True,
nihui,nihui/mini-caffe,2018-04-09T03:31:26Z,2,2,C++,True,True,bsd-3-clause
nihui,nihui/MNN,2019-05-09T02:16:58Z,3,3,C++,True,True,
nihui,nihui/mobile-ai-bench,2018-07-20T06:04:12Z,2,2,C++,True,True,apache-2.0
nihui,nihui/MoltenVK,2024-04-03T07:15:43Z,0,0,,True,True,apache-2.0
nihui,nihui/MtF-Wiki,2021-11-19T13:41:30Z,0,0,,True,False,
nihui,nihui/nanodet,2020-12-18T15:59:23Z,9,9,Python,True,True,apache-2.0
nihui,nihui/ncnn,2018-09-27T06:34:37Z,114,114,C++,True,True,other
nihui,nihui/ncnn-android-benchmark,2020-06-14T07:45:46Z,84,84,C++,True,True,
nihui,nihui/ncnn-android-mobilenetssd,2020-04-01T13:15:47Z,93,93,Java,True,True,
nihui,nihui/ncnn-android-nanodet,2021-03-12T14:55:16Z,372,372,C++,True,True,
nihui,nihui/ncnn-android-scrfd,2021-05-14T06:27:07Z,217,217,C++,True,True,
nihui,nihui/ncnn-android-squeezenet,2019-08-25T10:55:42Z,152,152,C++,True,False,
nihui,nihui/ncnn-android-styletransfer,2019-09-08T16:22:40Z,90,90,C,True,True,
nihui,nihui/ncnn-android-vkpeak,2020-12-27T13:31:07Z,17,17,C++,True,True,
nihui,nihui/ncnn-android-yolov5,2020-11-05T15:49:16Z,641,641,C++,True,True,
nihui,nihui/ncnn-android-yolox,2021-07-20T08:14:44Z,12,12,,True,True,
nihui,nihui/ncnn-assets,2018-04-13T07:16:01Z,238,238,Python,True,True,
nihui,nihui/ncnn-small-board,2022-01-16T03:05:48Z,158,158,,True,True,
nihui,nihui/ncnn-vulkan-compute-sample,2020-12-08T14:10:53Z,13,13,CMake,True,True,
nihui,nihui/ncnn-webassembly-nanodet,2020-12-01T07:20:03Z,118,118,C++,True,True,
nihui,nihui/ncnn-webassembly-portrait-segmentation,2021-05-07T10:46:20Z,33,33,C++,True,True,
nihui,nihui/ncnn-webassembly-scrfd,2021-05-14T09:00:29Z,52,52,C++,True,True,
nihui,nihui/ncnn-webassembly-yolov5,2020-11-19T09:35:51Z,141,141,C++,True,True,
nihui,nihui/ncnn-with-cuda,2020-12-28T02:49:01Z,3,3,,True,True,other
nihui,nihui/ncnnRay,2020-11-10T09:08:44Z,2,2,,True,True,
nihui,nihui/ncnn_on_esp32,2021-08-02T15:50:08Z,69,69,C,True,True,
nihui,nihui/ncnn_on_xr806,2021-12-16T14:42:47Z,14,14,C++,True,True,
nihui,nihui/ncnn_paddleocr,2022-05-10T12:44:13Z,0,0,,True,True,
nihui,nihui/netron,2020-03-25T03:13:17Z,8,8,JavaScript,True,True,mit
oldratlee,oldratlee/akka-quickstart-scala,2022-11-01T05:18:56Z,1,1,Batchfile,True,True,
oldratlee,oldratlee/awesome-command-line-env,2016-01-18T13:46:53Z,4,4,,True,True,
oldratlee,oldratlee/bash-string-escape,2013-08-03T08:40:52Z,4,4,Java,True,True,
oldratlee,oldratlee/big-data-study,2015-07-13T15:22:09Z,148,148,,True,True,
oldratlee,oldratlee/cats-playground,2021-05-24T05:33:07Z,1,1,Scala,False,False,
oldratlee,oldratlee/data-science-practice,2019-09-02T12:07:09Z,27,27,Jupyter Notebook,True,True,
oldratlee,oldratlee/deep-learning-math,2021-05-05T18:01:29Z,25,25,,False,False,
oldratlee,oldratlee/do-btrace,2013-11-17T06:51:02Z,1,1,Java,True,False,
oldratlee,oldratlee/doulist-wrong-counter-analysis,2019-10-23T06:02:28Z,2,2,Jupyter Notebook,True,True,
oldratlee,oldratlee/Effective-IntelliJ-IDEA,2015-05-24T13:59:51Z,39,39,Java,True,False,
oldratlee,oldratlee/erlang-practice,2016-09-29T18:09:41Z,15,15,,True,True,
oldratlee,oldratlee/fucking-java-concurrency,2014-06-15T11:03:52Z,1109,1109,Java,False,False,apache-2.0
oldratlee,oldratlee/hacker-quotes,2015-12-15T16:53:58Z,93,93,Shell,False,False,
oldratlee,oldratlee/HelloKt,2021-09-18T10:54:18Z,2,2,Kotlin,False,False,
oldratlee,oldratlee/HIT-OSLab,2022-06-11T16:12:09Z,2,2,,True,True,
oldratlee,oldratlee/homebrew-core,2021-11-01T13:57:15Z,1,1,Ruby,True,False,bsd-2-clause
oldratlee,oldratlee/intellij-postfix-templates,2021-03-18T01:52:15Z,1,1,,True,True,
oldratlee,oldratlee/io-api,2013-02-16T13:18:29Z,61,61,Java,False,False,apache-2.0
oldratlee,oldratlee/ios-push-notifications-demo,2016-02-04T10:32:33Z,4,4,Objective-C,True,True,
oldratlee,oldratlee/ios-study-materials,2015-01-12T13:21:53Z,14,14,,True,True,
oldratlee,oldratlee/java-compiler-demo,2013-03-05T07:48:30Z,13,13,Java,False,False,
oldratlee,oldratlee/java-modern-tech-practice,2018-08-28T11:10:31Z,47,47,Java,False,False,
oldratlee,oldratlee/java-tips,2015-06-08T14:18:06Z,2,2,Java,True,True,
oldratlee,oldratlee/javassist,2023-12-22T11:13:58Z,0,0,Java,True,True,other
oldratlee,oldratlee/kotlin-coroutines-bottom-up,2020-02-01T17:13:28Z,6,6,Kotlin,False,False,apache-2.0
oldratlee,oldratlee/land,2014-03-23T14:55:14Z,151,151,Java,False,False,apache-2.0
oldratlee,oldratlee/leetcode,2013-10-06T10:01:16Z,8,8,Java,True,True,
oldratlee,oldratlee/lifelong-learning,2014-03-05T10:42:17Z,18,18,,False,False,
oldratlee,oldratlee/log4j2-ttl-thread-context-map,2015-07-10T18:27:06Z,87,87,Java,False,False,apache-2.0
oldratlee,oldratlee/main-runner,2013-05-29T06:52:00Z,8,8,Shell,True,True,
oldratlee,oldratlee/my-go-playground,2023-01-20T14:01:06Z,0,0,Go,False,False,
oldratlee,oldratlee/my-zsh-settings,2016-09-27T19:01:22Z,9,9,Shell,False,False,
oldratlee,oldratlee/NSJSONTest,2015-03-09T07:35:34Z,3,3,Objective-C,True,True,
oldratlee,oldratlee/objc-singleton,2015-01-19T03:31:48Z,14,14,Objective-C,False,False,
oldratlee,oldratlee/oldratlee,2020-07-30T03:38:41Z,20,20,,False,False,
oldratlee,oldratlee/oldratlee.github.com,2012-11-02T16:59:24Z,7,7,CSS,True,False,apache-2.0
oldratlee,oldratlee/reactive-practice-at-taobao,2017-12-19T18:59:00Z,472,472,,False,False,other
oldratlee,oldratlee/scala-maven-template-prj,2016-12-13T03:45:50Z,7,7,Scala,False,False,apache-2.0
oldratlee,oldratlee/scala-underneath,2019-06-09T07:06:46Z,3,3,Scala,False,False,apache-2.0
oldratlee,oldratlee/shell-matrix,2015-01-03T12:52:16Z,4,4,Shell,True,True,
oldratlee,oldratlee/software-practice-thoughts,2014-12-16T10:32:26Z,220,220,Jupyter Notebook,False,False,other
oldratlee,oldratlee/statistics-from-data-to-conclusion-4e,2019-09-24T15:20:40Z,37,37,Jupyter Notebook,True,True,
oldratlee,oldratlee/tcpip-quiz,2014-05-12T15:40:17Z,63,63,,True,True,
oldratlee,oldratlee/translations,2014-08-24T13:21:11Z,6853,6853,,False,False,other
oldratlee,oldratlee/useful-scripts,2013-03-12T16:28:38Z,7292,7292,Shell,False,False,apache-2.0
oldratlee,oldratlee/vim-practice,2015-12-17T18:10:11Z,575,575,Vim Script,False,False,other
oldratlee,oldratlee/ziglings-exercises,2024-10-29T03:47:16Z,0,0,Zig,False,False,mit
xufei,xufei/blog,2013-11-17T02:18:26Z,6669,6669,,True,True,
xufei,xufei/build-modern-web-app,2016-04-06T03:09:59Z,6,6,,True,True,
xufei,xufei/calendar,2015-08-30T11:26:29Z,1,1,JavaScript,True,True,
xufei,xufei/chart,2015-09-09T01:11:21Z,0,0,JavaScript,True,True,mit
xufei,xufei/chess,2015-08-30T11:29:57Z,19,19,JavaScript,True,True,
xufei,xufei/dva,2017-02-09T01:05:18Z,0,0,JavaScript,True,True,mit
xufei,xufei/dva-boilerplate-typescript,2017-01-24T06:37:27Z,0,0,TypeScript,True,True,
xufei,xufei/dva-cli,2017-01-24T07:34:56Z,0,0,JavaScript,True,True,
xufei,xufei/dva-example-user-dashboard,2017-03-31T01:21:35Z,7,7,JavaScript,True,True,
xufei,xufei/farrow,2020-12-19T02:23:02Z,0,0,,True,True,mit
xufei,xufei/febook,2014-04-22T12:06:04Z,47,47,,True,True,
xufei,xufei/future,2014-06-23T01:21:16Z,5,5,JavaScript,True,True,mit
xufei,xufei/Make-Your-Own-AngularJS,2013-11-12T06:16:29Z,393,393,,True,True,
xufei,xufei/ng-admin-lte,2016-01-14T09:21:37Z,4,4,HTML,True,True,mit
xufei,xufei/ng-charts,2013-12-15T08:51:17Z,0,0,JavaScript,True,True,
xufei,xufei/ng-chess,2014-10-14T12:27:52Z,4,4,JavaScript,True,True,
xufei,xufei/ng-control,2014-05-05T09:26:43Z,143,143,JavaScript,True,True,
xufei,xufei/ng-demo,2015-01-19T12:05:17Z,17,17,HTML,True,False,
xufei,xufei/ng-flow,2014-12-02T12:03:16Z,0,0,JavaScript,True,True,
xufei,xufei/ng-tutor,2015-01-06T11:32:55Z,34,34,JavaScript,True,True,
xufei,xufei/ng1-ant,2015-09-14T01:45:17Z,15,15,JavaScript,True,True,mit
xufei,xufei/ng1-calendar,2015-08-31T06:49:28Z,5,5,JavaScript,True,True,
xufei,xufei/ng1-charts,2015-09-09T07:14:59Z,1,1,HTML,True,True,mit
xufei,xufei/ng1-chess,2015-09-01T11:38:46Z,1,1,HTML,True,True,mit
xufei,xufei/ng1-portal,2014-01-05T05:50:13Z,7,7,HTML,True,True,
xufei,xufei/ng2-calendar,2015-10-27T02:34:33Z,0,0,JavaScript,True,True,mit
xufei,xufei/remesh,2022-03-29T08:04:04Z,0,0,,True,True,mit
xufei,xufei/riot-bootstrap,2015-02-16T02:32:51Z,0,0,JavaScript,True,True,
xufei,xufei/rxjs-tracer,2016-10-26T01:57:55Z,5,5,TypeScript,True,True,mit
xufei,xufei/simple-controls,2013-06-02T02:52:52Z,2,2,JavaScript,True,True,
xufei,xufei/slides,2015-10-17T04:38:20Z,1,1,,True,True,
xufei,xufei/slides1,2013-10-25T03:21:35Z,1,1,JavaScript,True,True,
xufei,xufei/thin,2013-06-10T00:31:37Z,39,39,JavaScript,True,True,
xufei,xufei/typescript-starter,2017-04-26T10:41:06Z,4,4,TypeScript,True,True,mit
xufei,xufei/vscode-mock-debug,2020-11-05T08:22:50Z,0,0,,True,True,other
xufei,xufei/vue-admin,2016-05-09T16:27:59Z,41,41,JavaScript,True,True,
xufei,xufei/vue-chess,2015-09-21T06:22:18Z,11,11,JavaScript,True,True,
xufei,xufei/vue-rx-demo,2016-11-10T13:32:22Z,40,40,Vue,True,True,
xufei,xufei/vuetify,2019-05-09T03:39:54Z,1,1,JavaScript,True,False,mit
xufei,xufei/xufei.github.io,2013-06-02T12:27:57Z,17,17,HTML,True,False,
amusi,amusi/500lines,2017-08-07T11:40:00Z,0,0,JavaScript,True,True,other
amusi,amusi/AANAP,2017-11-12T12:22:39Z,1,1,Matlab,True,True,mit
amusi,amusi/AI-Job-Notes,2019-02-11T11:37:17Z,5235,5235,,True,True,
amusi,amusi/AI-Job-Recommend,2019-01-22T09:23:19Z,753,753,,True,True,
amusi,amusi/AI-Job-Resume,2019-02-24T14:50:25Z,572,572,,True,True,
amusi,amusi/AI-Resources,2018-12-04T08:36:57Z,10,10,,True,True,
amusi,amusi/algorithms,2017-08-17T17:49:19Z,1,1,Python,True,True,mit
amusi,amusi/amusi,2020-12-12T11:47:40Z,2,2,,True,True,
amusi,amusi/amusi-images-temp,2018-05-15T11:58:47Z,0,0,,True,True,
amusi,amusi/Amusi-Note,2018-05-23T14:18:55Z,22,22,,True,True,
amusi,amusi/amusi.github.io,2017-06-22T13:42:43Z,1,1,HTML,True,True,
amusi,amusi/ANAP,2017-11-12T13:20:34Z,0,0,Matlab,True,True,
amusi,amusi/arap,2017-07-28T02:35:13Z,0,0,C,True,True,
amusi,amusi/AsProjectiveAsPossible,2017-07-28T08:54:20Z,0,0,C++,True,True,
amusi,amusi/Attention-OCR,2017-08-28T06:22:42Z,0,0,Python,True,True,mit
amusi,amusi/awesome-ai-awesomeness,2019-01-03T06:55:35Z,842,842,,True,True,
amusi,amusi/awesome-awesomeness,2017-10-27T02:17:34Z,1,1,Ruby,True,False,
amusi,amusi/awesome-computer-vision,2017-10-27T01:47:14Z,3,3,,True,True,
amusi,amusi/awesome-cpp,2017-10-27T02:18:30Z,3,3,,True,False,other
amusi,amusi/awesome-data-label-tools,2019-08-17T16:36:39Z,50,50,,True,True,
amusi,amusi/awesome-deep-vision,2017-10-27T01:51:11Z,3,3,,True,True,
amusi,amusi/awesome-image-stitching,2017-08-30T12:16:01Z,89,89,,True,True,
amusi,amusi/awesome-image-stitching-code,2016-12-28T11:21:14Z,2,2,C++,True,True,
amusi,amusi/awesome-lane-detection,2018-12-26T08:08:05Z,2921,2921,,True,True,
amusi,amusi/awesome-machine-learning,2017-10-27T01:53:03Z,3,3,Python,True,True,cc0-1.0
amusi,amusi/awesome-object-detection,2018-04-06T15:58:50Z,7406,7406,,True,True,
amusi,amusi/awesome-python,2017-10-27T02:22:02Z,2,2,Python,True,False,other
amusi,amusi/Awesome-Scene-Text-Recognition,2017-08-28T05:39:38Z,3,3,,True,True,
amusi,amusi/awesome-semantic-segmentation,2018-06-06T11:42:39Z,12,12,,True,True,
amusi,amusi/BA_Matlab,2017-08-04T12:35:22Z,0,0,C++,True,True,
amusi,amusi/benchmark_results,2017-11-19T11:32:27Z,0,0,,True,True,
amusi,amusi/bgslibrary,2017-09-16T06:56:21Z,0,0,C++,True,True,gpl-3.0
amusi,amusi/brisk,2017-08-04T12:52:58Z,0,0,C++,True,True,other
amusi,amusi/C4-Real-time-pedestrian-detection,2017-12-31T04:37:17Z,0,0,C++,True,True,
amusi,amusi/caffe,2017-08-24T10:07:31Z,0,0,C++,True,True,other
amusi,amusi/cheatsheets-ai,2017-12-22T06:43:20Z,1,1,,True,True,mit
amusi,amusi/CImg,2017-09-21T09:02:42Z,0,0,C++,True,True,other
amusi,amusi/clstm,2017-08-28T06:22:45Z,0,0,Jupyter Notebook,True,True,apache-2.0
amusi,amusi/CmCode,2017-09-16T01:08:08Z,1,1,C++,True,True,
amusi,amusi/CNTK,2017-07-06T15:18:46Z,1,1,C++,True,True,other
amusi,amusi/coco-text,2017-08-28T06:09:34Z,0,0,Jupyter Notebook,True,True,
amusi,amusi/code,2017-12-31T04:42:14Z,0,0,C++,True,True,other
amusi,amusi/coding-note,2018-05-04T14:32:41Z,90,90,C++,True,True,
amusi,amusi/Computer-Vision-Tasks-Survey,2022-11-19T05:56:42Z,32,32,,True,True,gpl-3.0
amusi,amusi/conv_arithmetic,2018-06-16T14:22:04Z,0,0,TeX,True,True,mit
amusi,amusi/covdet,2017-12-14T14:15:19Z,0,0,C,True,True,
amusi,amusi/cpp-from-zero-to-one,2018-04-20T13:51:27Z,51,51,,True,True,
amusi,amusi/cpython,2017-08-17T17:49:34Z,0,0,Python,True,False,other
amusi,amusi/cs231n.github.io,2017-11-19T03:37:06Z,0,0,HTML,True,True,mit
amusi,amusi/CV-Company-List,2019-01-15T07:39:40Z,961,961,,True,True,
amusi,amusi/cvpr2019,2019-10-26T11:52:31Z,12,12,,True,True,
amusi,amusi/CVPR2019-Code,2019-04-05T16:39:31Z,639,639,,True,True,
amusi,amusi/CVPR2021-Code,2021-01-25T10:13:12Z,71,71,,True,True,mit
amusi,amusi/CVPR2024-Papers-with-Code,2020-02-26T06:04:25Z,18120,18120,,True,True,
amusi,amusi/CyC2018.github.io,2019-01-15T07:34:08Z,0,0,JavaScript,True,True,
amusi,amusi/CycleGAN,2017-12-22T06:38:00Z,0,0,Lua,True,True,other
amusi,amusi/daily-paper-computer-vision,2018-05-15T16:27:19Z,6343,6343,,True,True,
amusi,amusi/daily-question,2018-09-01T14:00:12Z,189,189,,True,True,
amusi,amusi/darknet,2018-05-26T02:48:27Z,1,1,C,True,True,other
amusi,amusi/deep-image-prior,2017-12-26T05:25:07Z,0,0,Jupyter Notebook,True,True,other
amusi,amusi/deep-learning,2017-11-19T06:31:12Z,2,2,Jupyter Notebook,True,True,
amusi,amusi/Deep-Learning-Interview-Book,2019-06-24T15:06:11Z,7611,7611,,True,True,
amusi,amusi/deep-learning-keras-tensorflow,2017-11-30T07:53:05Z,0,0,Jupyter Notebook,True,True,mit
amusi,amusi/Deep-Learning-Note,2018-03-17T12:30:59Z,3,3,,True,True,
amusi,amusi/Deep-Learning-with-Keras,2017-11-30T07:52:34Z,1,1,Python,True,True,mit
amusi,amusi/deep-learning-with-python-notebooks,2017-12-08T06:34:26Z,0,0,Jupyter Notebook,True,True,mit
amusi,amusi/deep-photo-styletransfer,2017-12-22T06:53:27Z,0,0,Matlab,True,True,
amusi,amusi/deep-residual-networks,2017-11-19T11:00:10Z,0,0,,True,True,mit
amusi,amusi/deepfakes_faceswap,2017-12-21T02:55:40Z,0,0,Python,True,True,
amusi,amusi/DeepLearning-500-questions,2018-10-30T15:05:19Z,51,51,TeX,True,True,gpl-3.0
amusi,amusi/deeplearning-mindmap,2017-09-24T06:59:33Z,1,1,,True,True,apache-2.0
amusi,amusi/deeplearningbook-chinese,2017-09-10T02:19:24Z,1,1,TeX,True,True,
amusi,amusi/DeepLearningCourseCodes,2017-08-26T08:59:22Z,1,1,Jupyter Notebook,True,True,
amusi,amusi/DeepLearningZeroToAll,2017-10-13T06:07:30Z,1,1,Jupyter Notebook,True,True,
amusi,amusi/deeplift,2017-10-11T13:50:38Z,0,0,Python,True,True,
amusi,amusi/deepo,2017-12-10T12:47:41Z,0,0,Python,True,True,mit
amusi,amusi/DeepSpeech,2017-12-22T06:46:04Z,0,0,C++,True,True,mpl-2.0
amusi,amusi/DenseNet,2017-11-19T10:51:39Z,0,0,Lua,True,True,bsd-3-clause
amusi,amusi/Detectron,2018-01-23T10:16:42Z,0,0,Python,True,False,apache-2.0
amusi,amusi/DetectText,2017-08-24T11:11:39Z,0,0,C++,True,True,gpl-3.0
amusi,amusi/dirent,2017-09-17T12:30:31Z,0,0,C,True,True,mit
amusi,amusi/dlib,2017-12-21T04:56:35Z,1,1,C++,True,False,
amusi,amusi/DoYouEvenLearn,2017-12-05T01:14:40Z,0,0,,True,True,
amusi,amusi/DriverStoreExplorer,2017-09-15T07:30:12Z,0,0,C#,True,True,gpl-2.0
amusi,amusi/DSAC,2018-01-20T10:49:05Z,1,1,C++,True,True,
amusi,amusi/EasyPR,2017-06-26T13:48:32Z,0,0,C++,True,True,apache-2.0
amusi,amusi/EasyPR-python,2017-12-31T04:51:27Z,0,0,Python,True,True,apache-2.0
amusi,amusi/ECCV2024-Papers-with-Code,2020-07-03T01:14:38Z,1928,1928,,True,True,
amusi,amusi/EffectiveTensorflow,2017-08-17T17:47:41Z,0,0,Python,True,True,
amusi,amusi/end-to-end-for-chinese-plate-recognition,2017-08-28T08:00:30Z,0,0,Python,True,True,
amusi,amusi/facenet,2017-12-15T00:58:26Z,1,1,Python,True,True,mit
amusi,amusi/face_classification,2017-12-31T04:46:10Z,1,1,Python,True,True,mit
amusi,amusi/face_recognition,2018-01-07T06:10:20Z,1,1,Python,True,True,mit
amusi,amusi/fast-rcnn,2017-12-04T04:39:00Z,0,0,Python,True,True,other
amusi,amusi/fast-style-transfer,2017-12-30T10:08:41Z,0,0,Python,True,True,
amusi,amusi/FastMaskRCNN,2017-11-11T09:29:30Z,0,0,Python,True,True,apache-2.0
amusi,amusi/FFmpeg,2017-09-20T13:05:11Z,1,1,C,True,False,other
amusi,amusi/Flow-Guided-Feature-Aggregation,2017-08-21T03:51:41Z,0,0,Python,True,True,apache-2.0
amusi,amusi/game-programmer,2017-10-14T05:46:08Z,0,0,Python,True,True,
amusi,amusi/gluon-tutorials-zh,2017-09-05T04:08:08Z,0,0,Python,True,True,apache-2.0
TommyZihao,TommyZihao/-,2018-10-02T17:51:13Z,2,2,,True,True,gpl-3.0
TommyZihao,TommyZihao/11railway,2019-03-06T16:58:22Z,0,0,,True,True,
TommyZihao,TommyZihao/ai-edu,2020-07-07T07:35:13Z,2,2,HTML,True,True,other
TommyZihao,TommyZihao/aidlux_tutorial,2023-06-25T09:06:02Z,46,46,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/Amazon_Bedrock_Tutorials,2024-01-01T10:26:27Z,4,4,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/Awesome,2023-07-07T01:17:11Z,373,373,,True,True,
TommyZihao,TommyZihao/Awesome-ChatTTS,2024-06-15T14:48:33Z,0,0,Jupyter Notebook,True,True,other
TommyZihao,TommyZihao/azure-sdk-for-python,2020-08-04T09:27:04Z,0,0,,True,True,mit
TommyZihao,TommyZihao/CAM,2022-09-13T14:00:31Z,1,1,MATLAB,True,True,mit
TommyZihao,TommyZihao/Captum_Tutorials,2022-07-10T12:40:24Z,4,4,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/ChatMarx,2023-07-16T11:24:37Z,234,234,,True,True,
TommyZihao,TommyZihao/ChatTTS_Tutorials,2024-06-12T09:22:30Z,113,113,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/cn-wechat-weather,2019-07-21T14:31:57Z,0,0,JavaScript,True,True,
TommyZihao,TommyZihao/Code-Story-Interview-,2021-01-13T15:49:29Z,1,1,,True,True,
TommyZihao,TommyZihao/community-showcase,2023-07-08T14:35:08Z,1,1,,True,True,
TommyZihao,TommyZihao/corning,2019-04-04T03:49:15Z,2,2,,True,True,apache-2.0
TommyZihao,TommyZihao/coze_copilot,2024-09-11T04:23:36Z,9,9,,True,True,
TommyZihao,TommyZihao/CyberDog2_Tutorials,2023-11-25T02:42:42Z,22,22,,True,True,
TommyZihao,TommyZihao/deepwalk,2022-06-28T14:02:01Z,1,1,,True,True,other
TommyZihao,TommyZihao/docsify,2019-03-23T13:53:16Z,0,0,JavaScript,True,False,mit
TommyZihao,TommyZihao/easy-railway,2021-01-05T09:15:04Z,18,18,,True,True,mit
TommyZihao,TommyZihao/Easy-trail,2020-01-15T15:06:35Z,4,4,,True,True,
TommyZihao,TommyZihao/EasyFarming,2019-12-16T09:55:23Z,104,104,,True,True,
TommyZihao,TommyZihao/EasyHanzi,2019-12-16T10:29:13Z,111,111,JavaScript,True,True,
TommyZihao,TommyZihao/EasyLung,2019-12-16T10:15:04Z,92,92,,True,True,
TommyZihao,TommyZihao/embedchain,2023-07-08T03:49:21Z,0,0,Python,True,False,apache-2.0
TommyZihao,TommyZihao/fast-style-transfer,2020-02-28T13:09:35Z,3,3,Python,True,True,
TommyZihao,TommyZihao/folium_tutorials,2022-05-03T08:52:34Z,82,82,HTML,True,True,
TommyZihao,TommyZihao/FRILLER,2018-10-05T17:36:03Z,0,0,Java,True,True,apache-2.0
TommyZihao,TommyZihao/ganlab,2022-04-27T05:16:10Z,0,0,,True,True,apache-2.0
TommyZihao,TommyZihao/git-it-practice,2019-09-24T04:30:04Z,0,0,,True,True,
TommyZihao,TommyZihao/grad-cam,2022-09-17T02:40:41Z,2,2,Lua,True,True,
TommyZihao,TommyZihao/hello-world,2018-08-18T16:49:30Z,0,0,,True,True,
TommyZihao,TommyZihao/how-to-learn-robotics,2019-02-25T12:10:24Z,7,7,,True,True,bsd-2-clause
TommyZihao,TommyZihao/html,2018-11-09T11:24:31Z,0,0,HTML,True,True,apache-2.0
TommyZihao,TommyZihao/ignite-learning-paths-training-aiml,2020-04-14T14:50:55Z,0,0,,True,True,cc-by-4.0
TommyZihao,TommyZihao/keras,2020-02-14T03:31:24Z,0,0,Python,True,True,other
TommyZihao,TommyZihao/Label2Everything,2023-04-15T12:19:51Z,444,444,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/lingma_demo,2024-08-29T04:10:59Z,6,6,Python,True,True,
TommyZihao,TommyZihao/linux-funny-command,2018-12-04T11:20:24Z,35,35,Shell,True,True,gpl-3.0
TommyZihao,TommyZihao/LLM_Dormitory,2023-10-21T14:25:46Z,31,31,Jupyter Notebook,True,True,
TommyZihao,TommyZihao/MagPi_Chinese,2018-09-26T13:47:01Z,46,46,,True,True,gpl-3.0
TommyZihao,TommyZihao/Markdown-2,2018-10-03T07:41:18Z,0,0,,True,True,
